,,,,Latitude,Longitude,,,,,,,id,TD
10476,PM,2018-11-12 14:41:05,1541986865,-38.21405,176.26614,812427.5606,375.2456078,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,104
3250,CM,2018-11-12 14:42:49,1541986969,-38.15741,175.69501,716216.2,257.5,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,7
13790,WG,2018-11-12 14:42:56,1541986976,-38.90573,175.06792,500144.7961,9.105901138,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,99
4516,DM,2018-11-12 14:44:35,1541987075,-38.72036,175.29275,551027.0888,205.5857058,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,90
10477,PM,2018-11-12 14:46:05,1541987165,-38.22203,176.28477,814342.4724,399.672184,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,32
8151,NM,2018-11-12 14:46:37,1541987197,-38.5178,175.5836,627272.9,614.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,77
13791,WG,2018-11-12 14:47:54,1541987274,-38.90442,175.07243,500588.5837,156.3397881,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,101
4517,DM,2018-11-12 14:49:35,1541987375,-38.72122,175.30228,551864.6777,200.4272052,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,422
8152,NM,2018-11-12 14:56:37,1541987797,-38.52368,175.59914,629748.1121,661.3156678,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,61
3251,CM,2018-11-12 14:57:38,1541987858,-38.15709,175.69406,716444.3145,264.5068882,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,300
3252,CM,2018-11-12 15:02:38,1541988158,-38.14928,175.69844,718110.4683,216.9175315,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,168
5328,DR/BB,2018-11-12 15:05:26,1541988326,-38.63507,175.49222,,461,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,68
8153,NM,2018-11-12 15:06:34,1541988394,-38.52344,175.62291,631918.5461,693.6975853,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,64
3253,CM,2018-11-12 15:07:38,1541988458,-38.15276,175.70805,719122.9282,241.1999259,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,7
13792,WG,2018-11-12 15:07:45,1541988465,-38.89859,175.09291,503112.6004,268.3603733,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,193
10478,PM,2018-11-12 15:10:58,1541988658,-38.26019,176.33073,821271.5593,513.7601173,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,119
3254,CM,2018-11-12 15:12:57,1541988777,-38.16565,175.71141,720679.016,258.4421604,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,276
8154,NM,2018-11-12 15:17:33,1541989053,-38.52637,175.6382,633607.0079,740.6446829,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,2
3255,CM,2018-11-12 15:17:35,1541989055,-38.16637,175.73082,722292.3,238.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,3
13793,WG,2018-11-12 15:17:38,1541989058,-38.89716,175.10116,503930.0336,329.1187017,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,294
3256,CM,2018-11-12 15:22:32,1541989352,-38.1738,175.74617,724332.0033,234.5005712,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,6
13794,WG,2018-11-12 15:22:38,1541989358,-38.89476,175.10313,504346.0663,341.306352,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,190
10479,PM,2018-11-12 15:25:48,1541989548,-38.27931,176.35432,824843.2301,554.9677151,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,45
8155,NM,2018-11-12 15:26:33,1541989593,-38.53381,175.64288,634682.0256,782.694507,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,52
4518,DM,2018-11-12 15:27:25,1541989645,-38.72121,175.30234,551866.9522,200.3000558,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,4
3257,CM,2018-11-12 15:27:29,1541989649,-38.17246,175.75985,725614.0455,246.8849142,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,9
13795,WG,2018-11-12 15:27:38,1541989658,-38.88382,175.10716,505664.0836,333.4287569,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,291
3258,CM,2018-11-12 15:32:29,1541989949,-38.17516,175.7747,727238.6572,254.3357077,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,25
4519,DM,2018-11-12 15:32:54,1541989974,-38.72215,175.30713,552603.8969,197.488649,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,267
4520,DM,2018-11-12 15:37:21,1541990241,-38.72375,175.31547,553471.5873,200.4318571,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,3
3259,CM,2018-11-12 15:37:24,1541990244,-38.18287,175.78623,728633.6697,282.9817971,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,13
13796,WG,2018-11-12 15:37:37,1541990257,-38.88974,175.12819,508496.8479,273.9084604,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,200
10480,PM,2018-11-12 15:40:57,1541990457,-38.30713,176.40921,832635.0901,419.3444383,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,85
4521,DM,2018-11-12 15:42:22,1541990542,-38.72537,175.32373,554455.4072,207.1116085,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,6
3260,CM,2018-11-12 15:42:28,1541990548,-38.19214,175.79991,730326.0357,281.3585122,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,9
13797,WG,2018-11-12 15:42:37,1541990557,-38.89712,175.13737,510188.4419,198.0604434,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,130
5329,DR/BB,2018-11-12 15:44:47,1541990687,-38.60165,175.54086,602266.3906,552.4637132,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,70
10481,PM,2018-11-12 15:45:57,1541990757,-38.31438,176.42929,834376.2,440.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,84
4522,DM,2018-11-12 15:47:21,1541990841,-38.72856,175.33032,555365.338,206.2044672,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,3
3261,CM,2018-11-12 15:47:24,1541990844,-38.20145,175.81155,731802.9786,309.4828851,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,13
13798,WG,2018-11-12 15:47:37,1541990857,-38.90648,175.15024,511804.4539,167.3073895,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,200
10482,PM,2018-11-12 15:50:57,1541991057,-38.31944,176.43907,835657.8101,441.4455751,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,85
3262,CM,2018-11-12 15:52:22,1541991142,-38.20444,175.81773,732553.2315,340.2158397,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,196
10483,PM,2018-11-12 15:55:38,1541991338,-38.31947,176.43904,836155.9,445.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,102
4523,DM,2018-11-12 15:57:20,1541991440,-38.72232,175.35002,557295.4,214.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,1
3263,CM,2018-11-12 15:57:21,1541991441,-38.22028,175.83127,734761.1704,335.897531,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,12
13799,WG,2018-11-12 15:57:33,1541991453,-38.89573,175.1633,513734.1,173.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,183
10484,PM,2018-11-12 16:00:36,1541991636,-38.32574,176.44649,,464,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,103
3264,CM,2018-11-12 16:02:19,1541991739,-38.21913,175.84648,736647.4189,334.8417765,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,5
4524,DM,2018-11-12 16:02:24,1541991744,-38.72062,175.35098,557707.1317,228.9799066,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,9
13800,WG,2018-11-12 16:02:33,1541991753,-38.89401,175.16708,514597.56,204.7698941,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,285
4525,DM,2018-11-12 16:07:18,1541992038,-38.71678,175.35542,558292.3581,251.0440289,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,15
13801,WG,2018-11-12 16:07:33,1541992053,-38.8938,175.17377,515203.0368,234.0840204,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,291
4526,DM,2018-11-12 16:12:24,1541992344,-38.71208,175.35982,558963.0414,277.8005615,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,6
13802,WG,2018-11-12 16:12:30,1541992350,-38.89417,175.17894,515675.0142,250.879967,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,185
10485,PM,2018-11-12 16:15:35,1541992535,-38.35175,176.47694,,527,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,293
10486,PM,2018-11-12 16:20:28,1541992828,-38.3312,176.48892,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,112
3265,CM,2018-11-12 16:22:20,1541992940,-38.21828,175.87041,739076.8333,334.6525102,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,19
4527,DM,2018-11-12 16:22:39,1541992959,-38.70752,175.36602,559969.2189,328.5599782,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,170
10487,PM,2018-11-12 16:25:29,1541993129,-38.31747,176.49472,841204.1534,452.1205435,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,9
8156,NM,2018-11-12 16:25:38,1541993138,-38.52177,175.75393,651198.7694,369.4398344,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,105
13803,WG,2018-11-12 16:27:23,1541993243,-38.89112,175.19086,516921.907,323.7170238,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,16
4528,DM,2018-11-12 16:27:39,1541993259,-38.7067,175.36362,560226.4012,323.1854808,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,169
10488,PM,2018-11-12 16:30:28,1541993428,-38.31755,176.49467,841621.6,447.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,115
13804,WG,2018-11-12 16:32:23,1541993543,-38.89185,175.19515,517622.5606,380.5082766,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,16
4529,DM,2018-11-12 16:32:39,1541993559,-38.70189,175.36208,560839.2951,354.7850716,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,160
10489,PM,2018-11-12 16:35:19,1541993719,-38.31689,176.49499,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,19
8157,NM,2018-11-12 16:35:38,1541993738,-38.52074,175.75367,651341.3755,363.9412412,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,105
13805,WG,2018-11-12 16:37:23,1541993843,-38.89018,175.19429,517946.5805,407.2148801,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,176
10490,PM,2018-11-12 16:40:19,1541994019,-38.30985,176.51138,843118.6376,447.5975137,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,300
10491,PM,2018-11-12 16:45:19,1541994319,-38.30869,176.53181,845026.859,445.4585495,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,19
8158,NM,2018-11-12 16:45:38,1541994338,-38.51714,175.75891,652003.1441,379.6520767,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,35
3266,CM,2018-11-12 16:46:13,1541994373,-38.22375,175.87852,740806.9642,341.056183,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,266
10492,PM,2018-11-12 16:50:39,1541994639,-38.31641,176.54289,846723.8854,449.4513641,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,33
3267,CM,2018-11-12 16:51:12,1541994672,-38.22589,175.89169,742043.3923,362.6111507,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,57
4530,DM,2018-11-12 16:52:09,1541994729,-38.69763,175.38116,563278.7388,457.6697628,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,187
8159,NM,2018-11-12 16:55:16,1541994916,-38.49844,175.77273,654626.4572,416.8970311,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,293
10493,PM,2018-11-12 17:00:09,1541995209,-38.30167,176.56325,849575.1068,462.6954396,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,110
4531,DM,2018-11-12 17:01:59,1541995319,-38.6965,175.39033,564807.5212,483.9812913,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,15
13806,WG,2018-11-12 17:02:14,1541995334,-38.89159,175.23016,522668.2,249.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,182
8160,NM,2018-11-12 17:05:16,1541995516,-38.47647,175.76089,657463.3039,397.6015772,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,89
3268,CM,2018-11-12 17:06:45,1541995605,-38.23941,175.94,746717.4,372.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,14
4532,DM,2018-11-12 17:06:59,1541995619,-38.69637,175.39187,565000.6208,495.5642567,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,15
13807,WG,2018-11-12 17:07:14,1541995634,-38.89095,175.24106,524166.7,189.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,176
10494,PM,2018-11-12 17:10:10,1541995810,-38.28777,176.58648,852272.3293,493.765751,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,95
3269,CM,2018-11-12 17:11:45,1541995905,-38.24486,175.95674,748437.5084,404.0234614,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,14
4533,DM,2018-11-12 17:11:59,1541995919,-38.69165,175.38818,565635.1559,488.9088529,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,15
13808,WG,2018-11-12 17:12:14,1541995934,-38.88953,175.24698,525016.3875,193.3147662,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,176
10495,PM,2018-11-12 17:15:10,1541996110,-38.28442,176.61412,854732.0395,451.8353395,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,6
8161,NM,2018-11-12 17:15:16,1541996116,-38.44742,175.74123,662089.1599,274.5728172,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,89
3270,CM,2018-11-12 17:16:45,1541996205,-38.24529,175.96283,748975.1629,455.7089725,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,13
4534,DM,2018-11-12 17:16:58,1541996218,-38.69171,175.39404,566322.7521,530.30221,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,192
10496,PM,2018-11-12 17:20:10,1541996410,-38.2724,176.63275,856884.8811,454.2032656,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,57
3271,CM,2018-11-12 17:21:07,1541996467,-38.246,175.97031,749640.4153,469.9475922,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,54
4535,DM,2018-11-12 17:22:01,1541996521,-38.69408,175.40387,567310.8773,546.6823381,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,241
3272,CM,2018-11-12 17:26:02,1541996762,-38.24361,175.98512,751030.0998,489.0617929,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,56
4536,DM,2018-11-12 17:26:58,1541996818,-38.68434,175.41158,569002.739,530.4839148,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,244
3273,CM,2018-11-12 17:31:02,1541997062,-38.2476,175.9998,752489.7106,498.3149262,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,826
8162,NM,2018-11-12 17:44:48,1541997888,-38.39251,175.76161,671143.5379,210.6281529,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,65
3274,CM,2018-11-12 17:45:53,1541997953,-38.25475,176.03806,756068.2025,585.8828292,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,292
10497,PM,2018-11-12 17:50:45,1541998245,-38.26846,176.75371,868959.8422,273.2173189,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,8
3275,CM,2018-11-12 17:50:53,1541998253,-38.25269,176.04973,757196.683,601.6006437,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,235
8163,NM,2018-11-12 17:54:48,1541998488,-38.38311,175.77363,673153.7,198,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,23
10498,PM,2018-11-12 17:55:11,1541998511,-38.26851,176.75432,869012.9275,274.383117,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,42
3276,CM,2018-11-12 17:55:53,1541998553,-38.24733,176.05273,758078.0758,622.6770767,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,256
10499,PM,2018-11-12 18:00:09,1541998809,-38.26857,176.76765,870208.0877,283.9202435,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,42
3277,CM,2018-11-12 18:00:51,1541998851,-38.23807,176.05634,759263.3911,629.5302497,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,237
8164,NM,2018-11-12 18:04:48,1541999088,-38.36513,175.77638,676253.0078,214.0351072,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,19
10500,PM,2018-11-12 18:05:07,1541999107,-38.2846,176.77892,872642.0826,196.0641549,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,300
10501,PM,2018-11-12 18:10:07,1541999407,-38.29305,176.77437,873849.6215,200.7957748,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,108
4537,DM,2018-11-12 18:11:55,1541999515,-38.66808,175.44171,579470.2268,508.984525,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,125
5330,DR/BB,2018-11-12 18:14:00,1541999640,-38.54769,175.61081,620488.7099,921.73021,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,64
10502,PM,2018-11-12 18:15:04,1541999704,-38.30861,176.77256,875721.2984,179.9598012,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,111
4538,DM,2018-11-12 18:16:55,1541999815,-38.66173,175.44763,580444.8362,527.694351,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,189
10503,PM,2018-11-12 18:20:04,1542000004,-38.31921,176.76578,877166.8911,199.3205717,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,111
4539,DM,2018-11-12 18:21:55,1542000115,-38.6613,175.44832,580511.2,529.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,157
5331,DR/BB,2018-11-12 18:24:32,1542000272,-38.54228,175.60274,622733.2754,783.9622411,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,31
10504,PM,2018-11-12 18:25:03,1542000303,-38.33266,176.76674,878727.6517,189.3448859,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,295
10505,PM,2018-11-12 18:29:58,1542000598,-38.34736,176.76141,880506.4472,160.1738388,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,242
5332,DR/BB,2018-11-12 18:34:00,1542000840,-38.54237,175.60274,,788,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,58
10506,PM,2018-11-12 18:34:58,1542000898,-38.3589,176.74991,882350.7001,174.0366639,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,42
3278,CM,2018-11-12 18:35:40,1542000940,-38.17544,176.09547,768139.0392,682.4866647,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,258
10507,PM,2018-11-12 18:39:58,1542001198,-38.37521,176.73523,884636.2905,184.3500356,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,42
3279,CM,2018-11-12 18:40:40,1542001240,-38.17334,176.09538,768373.0356,683.0030569,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,191
5333,DR/BB,2018-11-12 18:43:51,1542001431,-38.53596,175.59563,624356.4,705.9,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,33
8165,NM,2018-11-12 18:44:24,1542001464,-38.37091,175.77401,677240.6647,224.3679682,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,32
10508,PM,2018-11-12 18:44:56,1542001496,-38.39169,176.72037,886977.8563,185.9205943,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,44
3280,CM,2018-11-12 18:45:40,1542001540,-38.16089,176.08817,769960.9741,660.4996701,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,287
3281,CM,2018-11-12 18:50:27,1542001827,-38.14689,176.08222,771674.1442,627.7498427,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,1
10509,PM,2018-11-12 18:50:28,1542001828,-38.41621,176.70753,889937.5521,181.2650124,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,236
8166,NM,2018-11-12 18:54:24,1542002064,-38.36876,175.77427,677480.7317,223.5786571,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,29
10510,PM,2018-11-12 18:54:53,1542002093,-38.43394,176.69972,892072.4592,183.6853467,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,34
3282,CM,2018-11-12 18:55:27,1542002127,-38.13144,176.0787,773482.5415,606.458617,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,266
10511,PM,2018-11-12 18:59:53,1542002393,-38.45274,176.69603,894243.8733,194.3591287,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,34
3283,CM,2018-11-12 19:00:27,1542002427,-38.11646,176.08179,775222.2909,591.0380349,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,237
8167,NM,2018-11-12 19:04:24,1542002664,-38.35983,175.75616,679616.7543,260.8189849,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,30
10512,PM,2018-11-12 19:04:54,1542002694,-38.45699,176.7048,895478.234,196.160705,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,37
3284,CM,2018-11-12 19:05:31,1542002731,-38.10112,176.07945,777006.3038,584,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,587
3285,CM,2018-11-12 19:15:18,1542003318,-38.09231,176.09556,779023.7,570.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,72
4540,DM,2018-11-12 19:16:30,1542003390,-38.64998,175.48062,589489,479,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,228
3286,CM,2018-11-12 19:20:18,1542003618,-38.09257,176.12328,781567.472,506.5259857,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,72
4541,DM,2018-11-12 19:21:30,1542003690,-38.64359,175.48285,592370.3,429,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,228
3287,CM,2018-11-12 19:25:18,1542003918,-38.09085,176.15881,784715.2003,381.848649,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,72
4542,DM,2018-11-12 19:26:30,1542003990,-38.63943,175.49126,593558.9838,436.8804196,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4543,DM,2018-11-12 19:31:29,1542004289,-38.63348,175.49548,594500.52,450.3185155,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,606
4544,DM,2018-11-12 19:41:35,1542004895,-38.63293,175.49777,,451.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4545,DM,2018-11-12 19:46:35,1542005195,-38.63293,175.49777,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4546,DM,2018-11-12 19:51:35,1542005495,-38.63319,175.49794,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,289
4547,DM,2018-11-12 19:56:24,1542005784,-38.63303,175.49776,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,63
10513,PM,2018-11-12 19:57:27,1542005847,-38.45892,176.7005,,188,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,460
3288,CM,2018-11-12 20:05:07,1542006307,-38.13255,176.24504,797277.5,287,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,296
3289,CM,2018-11-12 20:10:03,1542006603,-38.13492,176.25806,798861.8,291.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,300
3290,CM,2018-11-12 20:15:03,1542006903,-38.13492,176.25909,798936.7,289.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,1130
8168,NM,2018-11-12 20:33:53,1542008033,-38.31363,175.68562,692598.5,212.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,600
8169,NM,2018-11-12 20:43:53,1542008633,-38.29947,175.68099,695178.5192,147.4371373,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,600
8170,NM,2018-11-12 20:53:53,1542009233,-38.29213,175.68365,695942.8,151,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,31099
10514,PM,2018-11-13 5:32:12,1542040332,-38.4682,176.71779,897123.7944,199.0041951,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,600
10515,PM,2018-11-13 5:42:12,1542040932,-38.49004,176.731,899833.7616,281.1810181,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,299
10516,PM,2018-11-13 5:47:11,1542041231,-38.49617,176.73217,900542.7363,316.7014552,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,300
10517,PM,2018-11-13 5:52:11,1542041531,-38.50209,176.73397,901298.0297,350.7293263,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,300
10518,PM,2018-11-13 5:57:11,1542041831,-38.51724,176.73354,903174.6388,280.4987427,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,297
10519,PM,2018-11-13 6:02:08,1542042128,-38.52301,176.73313,903880.047,314.5637747,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,300
10520,PM,2018-11-13 6:07:08,1542042428,-38.52863,176.73373,904552.7617,355.0857281,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,298
10521,PM,2018-11-13 6:12:06,1542042726,-38.53958,176.73317,905888.8669,377.5507178,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,589
10522,PM,2018-11-13 6:21:55,1542043315,-38.55035,176.73133,907470.6368,439.8058747,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,240
4548,DM,2018-11-13 6:25:55,1542043555,-38.63312,175.49779,,425,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,60
10523,PM,2018-11-13 6:26:55,1542043615,-38.56232,176.75365,910171.2205,365.9551655,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,198
4549,DM,2018-11-13 6:30:13,1542043813,-38.63312,175.49779,,140.6943251,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,102
